mal_id,title,title_japanese,url,image_url,type,status,score,scored_by,start_date,end_date,synopsis,rank,popularity,members,favorites,genres,studios,themes,demographics,source,rating,episodes,season,year,producers,explicit_genres,licensors,streaming
41290,Saezuru Tori wa Habatakanai: Don't Stay Gold,囀る鳥は羽ばたかない Don't stay gold,https://myanimelist.net/anime/41290/Saezuru_Tori_wa_Habatakanai__Dont_Stay_Gold,https://cdn.myanimelist.net/images/anime/1087/106064.jpg,OVA,Finished Airing,7.27,6882.0,2021-03-01T00:00:00+00:00,,"As Eishin Kuga—nicknamed ""Mad Dog"" for his unmistakable bloodlust—beats up his underlings, Yashiro watches and waits for his longtime friend to subdue him. Kanji Kageyama, an underground doctor, at last meets the young hothead whom Yashiro wants to recruit for his yakuza group. However, in light of Kuga's aversion toward Yashiro, Kageyama is ultimately left with the chore of temporarily housing him. But as Kageyama continues to insist that he has no interest in men, Kuga's shirtless presence, riotous attitude, and ceaseless teasing might just change his mind.

[Written by MAL Rewrite]",3060.0,5263,20538,101,"['Boys Love', 'Drama']",['GRIZZLY'],"['Adult Cast', 'Organized Crime']",[],Manga,PG-13 - Teens 13 or older,1.0,,,['Blue Lynx'],[],['Sentai Filmworks'],[]
39761,Saezuru Tori wa Habatakanai: The Clouds Gather,囀る鳥は羽ばたかない The clouds gather,https://myanimelist.net/anime/39761/Saezuru_Tori_wa_Habatakanai__The_Clouds_Gather,https://cdn.myanimelist.net/images/anime/1070/110685.jpg,Movie,Finished Airing,7.37,16648.0,2020-02-15T00:00:00+00:00,,"Yashiro, the ruthlessly efficient leader of the yakuza group Shinsekai, is also a brazen sexual deviant and masochist. Having been hurt by the only person he had ever fallen in love with, he now engages in strictly physical relationships.

One day, Yashiro's superior assigns Chikara Doumeki, a recently released prisoner, to the role of Yashiro's new bodyguard. The stoic and observant Doumeki is also clumsy and impotent, much to Yashiro's dismay. Although Yashiro has a personal policy to not get involved with his subordinates, he finds himself strangely drawn to Doumeki, who keeps denying his advances. Despite his refusals, Doumeki finds Yashiro beautiful and wishes to stay by his side, yet he knows that he will never be able to satisfy his boss. As the two grow closer, their complicated pasts slowly begin to reveal themselves. Will their histories get in the way of their emergent feelings?

[Written by MAL Rewrite]",,3760,43109,367,"['Boys Love', 'Drama', 'Erotica']",['GRIZZLY'],['Organized Crime'],[],Manga,R+ - Mild Nudity,1.0,,,['Blue Lynx'],[],['Sentai Filmworks'],[]
41289,Saezuru Tori wa Habatakanai: The Storm Breaks,囀る鳥は羽ばたかない The storm breaks,https://myanimelist.net/anime/41289/Saezuru_Tori_wa_Habatakanai__The_Storm_Breaks,https://cdn.myanimelist.net/images/anime/1941/106062.jpg,Movie,Not yet aired,,,,,Second movie of Saezuru Tori wa Habatakanai.,,6926,10330,30,"['Boys Love', 'Drama', 'Erotica']",[],['Organized Crime'],[],Manga,R+ - Mild Nudity,1.0,,,['Blue Lynx'],[],[],[]
53373,Safari Bus Tayo,사파리 버스 타요,https://myanimelist.net/anime/53373/Safari_Bus_Tayo,https://cdn.myanimelist.net/images/anime/1758/129264.jpg,ONA,Finished Airing,,,2022-06-01T00:00:00+00:00,2022-07-20T00:00:00+00:00,"Tayo transformed into a safari bus and went on a safari adventure in Africa with Duri the little explorer! They save the baby lion in danger, shared the wonderful moment the baby giraffe was born, and even met a group of hyenas led by the wonderful queen!

Let's share the exciting Tayo and Duri's adventure to meet various animals on the safari!

(Source: Official YouTube Channel)",14438.0,23677,150,0,[],[],[],['Kids'],Unknown,PG - Children,8.0,,,[],[],[],[]
40630,Saga Incident,「佐賀事変」アニメーションMV,https://myanimelist.net/anime/40630/Saga_Incident,https://cdn.myanimelist.net/images/anime/1399/111523.jpg,Music,Finished Airing,7.03,2690.0,2019-11-27T00:00:00+00:00,,"Short music video for the track ""Saga Incident"" from the Zombieland Saga Best album. 

The short version of the MV was release on October 18, 2019.",,8578,6048,8,[],['MAPPA'],"['Idols (Female)', 'Music']",[],Original,PG-13 - Teens 13 or older,1.0,,,[],[],[],[]
32397,Saga-ken wo Meguru Animation,佐賀県を巡るアニメーション,https://myanimelist.net/anime/32397/Saga-ken_wo_Meguru_Animation,https://cdn.myanimelist.net/images/anime/12/77750.jpg,Movie,Finished Airing,6.04,530.0,2016-03-12T00:00:00+00:00,2017-03-12T00:00:00+00:00,"Shorts set in Saga prefecture, and are highlighting the prefecture's culture. 

""Yakusoku no Utsuwa - Arita no Hatsukoi"" will be set in the town of Arita, and will be a youth story highlighting the scenery of Arita.

""Fuyu no Chikai, Natsu no Matsuri - Takeoshi no Dai-Kusunoki"" is set in the city of Takeoshi, and will center on two characters, a boy and a girl, who grow up watched over by a large camphor tree that endures the time and seasons.

(Source: ANN)",9980.0,12011,2193,2,['Slice of Life'],"['Seven Arcs', 'TMS Entertainment', 'Seven Arcs Pictures']",[],[],Original,G - All Ages,4.0,,,[],[],[],[]
37534,Sagashimono,さがしもの,https://myanimelist.net/anime/37534/Sagashimono,https://cdn.myanimelist.net/images/anime/1913/91238.jpg,Music,Finished Airing,5.47,423.0,2013-07-05T00:00:00+00:00,,Music video by Rabbit MACHINE for Shibainu's vocaloid song Sagashimono.,,15592,799,0,[],[],['Music'],[],Original,G - All Ages,1.0,,,[],[],[],[]
40851,Sagashimono (ONA),さがしもの,https://myanimelist.net/anime/40851/Sagashimono_ONA,https://cdn.myanimelist.net/images/anime/1696/104730.jpg,ONA,Finished Airing,5.65,199.0,2019-12-10T00:00:00+00:00,,"A story about a  girl who is lost
looking for her identity in the wild.
In the end she finds herself.

Takuji Miyamoto directed and animated this short with music by sooogood!.
Short film created with the idea of ""What do people feel when they visit the rich  and grand nature of Hokkaido?""

This short is currently being played at New Chitose Airport's International Terminal meeting space ""Digital Symbol.""

(Source: YouTube)",11956.0,17906,487,0,['Fantasy'],['Orange'],['Music'],[],Original,G - All Ages,1.0,,,[],[],[],[]
23621,"Sagashita no wa Oheya, Mitsuketa no wa Mirai","探したのはお部屋, 見つけたのは未来",https://myanimelist.net/anime/23621/Sagashita_no_wa_Oheya_Mitsuketa_no_wa_Mirai,https://cdn.myanimelist.net/images/anime/9/61165.jpg,ONA,Finished Airing,5.71,232.0,2013-12-31T00:00:00+00:00,,The sequel to the short televised commercials. This web-only extended piece reunites the main characters from episode 1 as they have now reached stable adulthood.,11676.0,15522,815,1,['Slice of Life'],[],[],[],Original,G - All Ages,1.0,,,[],[],[],[]
34491,Sagurare Otome The Animation,サグラレ堕メ THE ANIMATION,https://myanimelist.net/anime/34491/Sagurare_Otome_The_Animation,https://cdn.myanimelist.net/images/anime/1556/112236.jpg,OVA,Finished Airing,6.27,4029.0,2017-01-06T00:00:00+00:00,,Based on the manga by Mizuhara Yuu.,,7314,9005,29,['Hentai'],['Studio 1st'],[],[],Manga,Rx - Hentai,1.0,,,"['MS Pictures', 'BOOTLEG']",[],[],[]
47800,Sai Er Hao,赛尔号 (2012),https://myanimelist.net/anime/47800/Sai_Er_Hao,https://cdn.myanimelist.net/images/anime/1100/117983.jpg,TV,Finished Airing,,,2012-01-10T00:00:00+00:00,2013-01-01T00:00:00+00:00,,14439.0,23153,169,0,[],[],[],['Kids'],Game,PG - Children,52.0,,,[],[],[],[]
44154,Sai Er Hao Movie 2: Leiyi Yu Mai Er Si,赛尔号大电影2：雷伊与迈尔斯,https://myanimelist.net/anime/44154/Sai_Er_Hao_Movie_2__Leiyi_Yu_Mai_Er_Si,https://cdn.myanimelist.net/images/anime/1683/117985.jpg,Movie,Finished Airing,,,2012-06-28T00:00:00+00:00,,,14440.0,23193,168,0,[],[],[],['Kids'],Game,PG - Children,1.0,,,[],[],[],[]
44155,Sai Er Hao Movie 3: Zhanshen Lianmeng,赛尔号大电影3：战神联盟,https://myanimelist.net/anime/44155/Sai_Er_Hao_Movie_3__Zhanshen_Lianmeng,https://cdn.myanimelist.net/images/anime/1045/117986.jpg,Movie,Finished Airing,,,2013-07-12T00:00:00+00:00,,,14441.0,23626,152,0,[],[],[],['Kids'],Game,PG - Children,1.0,,,[],[],[],[]
44156,Sai Er Hao Movie 4: Sheng Mo Zhi Zhan,赛尔号大电影4：圣魔之战,https://myanimelist.net/anime/44156/Sai_Er_Hao_Movie_4__Sheng_Mo_Zhi_Zhan,https://cdn.myanimelist.net/images/anime/1377/117987.jpg,Movie,Finished Airing,,,2014-07-10T00:00:00+00:00,,,14442.0,23717,149,0,[],[],[],['Kids'],Game,PG - Children,1.0,,,[],[],[],[]
44157,Sai Er Hao Movie 5: Leishen Jue Qi,赛尔号大电影5：雷神崛起,https://myanimelist.net/anime/44157/Sai_Er_Hao_Movie_5__Leishen_Jue_Qi,https://cdn.myanimelist.net/images/anime/1326/117989.jpg,Movie,Finished Airing,,,2015-07-23T00:00:00+00:00,,,14443.0,23837,146,0,[],[],[],['Kids'],Game,PG - Children,1.0,,,[],[],[],[]
44158,Sai Er Hao Movie 6: Sheng Zhe Wudi,赛尔号大电影6：圣者无敌,https://myanimelist.net/anime/44158/Sai_Er_Hao_Movie_6__Sheng_Zhe_Wudi,https://cdn.myanimelist.net/images/anime/1553/117990.jpg,Movie,Finished Airing,,,2018-09-08T00:00:00+00:00,,,14444.0,23772,148,0,[],[],[],['Kids'],Game,PG - Children,1.0,,,[],[],[],[]
44159,Sai Er Hao Movie 7: Fengkuang Jiqi Cheng,赛尔号大电影7：疯狂机器城,https://myanimelist.net/anime/44159/Sai_Er_Hao_Movie_7__Fengkuang_Jiqi_Cheng,https://cdn.myanimelist.net/images/anime/1121/117991.jpg,Movie,Finished Airing,,,2019-08-02T00:00:00+00:00,,,14445.0,23988,142,0,['Adventure'],[],[],['Kids'],Game,PG - Children,1.0,,,[],[],[],[]
44153,Sai Er Hao Season 10: Bing Feng Yaosai,赛尔号：冰封要塞,https://myanimelist.net/anime/44153/Sai_Er_Hao_Season_10__Bing_Feng_Yaosai,https://cdn.myanimelist.net/images/anime/1842/118002.jpg,TV,Finished Airing,,,2019-05-30T00:00:00+00:00,2019-01-01T00:00:00+00:00,,14446.0,24812,123,0,[],[],[],['Kids'],Game,PG - Children,30.0,,,[],[],[],[]
49920,Sai Er Hao Season 11: Liekong Canghai,赛尔号第11季：裂空沧海,https://myanimelist.net/anime/49920/Sai_Er_Hao_Season_11__Liekong_Canghai,https://cdn.myanimelist.net/images/anime/1599/118003.jpg,TV,Finished Airing,,,2021-01-08T00:00:00+00:00,2021-07-23T00:00:00+00:00,,14447.0,22144,214,0,[],[],[],['Kids'],Game,PG - Children,30.0,winter,2021.0,[],[],[],[]
44144,Sai Er Hao Season 2: Sheng Zhe Ni Xi,赛尔号之圣者逆袭,https://myanimelist.net/anime/44144/Sai_Er_Hao_Season_2__Sheng_Zhe_Ni_Xi,https://cdn.myanimelist.net/images/anime/1340/117993.jpg,TV,Finished Airing,,,2013-02-01T00:00:00+00:00,2013-03-16T00:00:00+00:00,,14448.0,21989,221,0,[],[],[],['Kids'],Original,PG - Children,40.0,winter,2013.0,[],[],[],[]
44145,Sai Er Hao Season 3: Guangming De Jiushu,赛尔号第3季：光明的救赎,https://myanimelist.net/anime/44145/Sai_Er_Hao_Season_3__Guangming_De_Jiushu,https://cdn.myanimelist.net/images/anime/1883/117994.jpg,TV,Finished Airing,,,2014-05-16T00:00:00+00:00,2014-01-01T00:00:00+00:00,,14449.0,24104,139,0,[],[],[],['Kids'],Game,PG - Children,30.0,,,[],[],[],[]
44146,Sai Er Hao Season 4: Zhanshen Fengyun Jue,赛尔号第4季：战神风云决,https://myanimelist.net/anime/44146/Sai_Er_Hao_Season_4__Zhanshen_Fengyun_Jue,https://cdn.myanimelist.net/images/anime/1749/117995.jpg,TV,Finished Airing,,,2015-01-16T00:00:00+00:00,2015-03-06T00:00:00+00:00,,14450.0,22405,200,0,[],[],[],['Kids'],Game,PG - Children,30.0,winter,2015.0,[],[],[],[]
44147,Sai Er Hao Season 5: Lie Tian Kun Shou,赛尔号第5季：猎天困兽,https://myanimelist.net/anime/44147/Sai_Er_Hao_Season_5__Lie_Tian_Kun_Shou,https://cdn.myanimelist.net/images/anime/1817/117997.jpg,TV,Finished Airing,,,2015-04-01T00:00:00+00:00,2015-07-23T00:00:00+00:00,,14451.0,22966,176,0,[],[],[],['Kids'],Game,PG - Children,30.0,spring,2015.0,[],[],[],[]
44148,Sai Er Hao Season 6: Cangqiong Liehuo,赛尔号第6季：苍穹烈火,https://myanimelist.net/anime/44148/Sai_Er_Hao_Season_6__Cangqiong_Liehuo,https://cdn.myanimelist.net/images/anime/1446/117998.jpg,TV,Finished Airing,,,2016-01-01T00:00:00+00:00,2016-04-09T00:00:00+00:00,,14452.0,22728,186,0,[],[],[],['Kids'],Game,PG - Children,30.0,winter,2016.0,[],[],[],[]
44149,Sai Er Hao Season 7: Yuzhou Zhi Yan,赛尔号第7季：宇宙之眼,https://myanimelist.net/anime/44149/Sai_Er_Hao_Season_7__Yuzhou_Zhi_Yan,https://cdn.myanimelist.net/images/anime/1724/117999.jpg,TV,Finished Airing,,,2016-06-03T00:00:00+00:00,2016-09-17T00:00:00+00:00,,14453.0,23127,170,0,[],[],[],['Kids'],Game,PG - Children,30.0,summer,2016.0,[],[],[],[]
44151,Sai Er Hao Season 8: Huanmeng Zhan Ji,赛尔号第8季：幻梦战记,https://myanimelist.net/anime/44151/Sai_Er_Hao_Season_8__Huanmeng_Zhan_Ji,https://cdn.myanimelist.net/images/anime/1977/118000.jpg,TV,Finished Airing,,,2017-01-20T00:00:00+00:00,2017-08-18T00:00:00+00:00,,14454.0,22855,181,0,[],[],[],['Kids'],Game,PG - Children,30.0,winter,2017.0,[],[],[],[]
44152,Sai Er Hao Season 9: Pili Jiuchong Tian,赛尔号第9季：霹雳九重天,https://myanimelist.net/anime/44152/Sai_Er_Hao_Season_9__Pili_Jiuchong_Tian,https://cdn.myanimelist.net/images/anime/1835/118001.jpg,TV,Finished Airing,,,2018-06-08T00:00:00+00:00,2018-09-28T00:00:00+00:00,,14455.0,23324,163,0,[],[],[],['Kids'],Game,PG - Children,30.0,summer,2018.0,[],[],[],[]
43975,Sai Er Hao: Xunzhao Fenghuang Shenshou,赛尔号之寻找凤凰神兽,https://myanimelist.net/anime/43975/Sai_Er_Hao__Xunzhao_Fenghuang_Shenshou,https://cdn.myanimelist.net/images/anime/1607/123722.jpg,Movie,Finished Airing,,,2011-07-28T00:00:00+00:00,,,14456.0,23521,156,0,[],[],[],['Kids'],Game,PG - Children,1.0,,,[],[],[],[]
60898,Sai Ji Chuanshuo,赛几传说,https://myanimelist.net/anime/60898/Sai_Ji_Chuanshuo,https://cdn.myanimelist.net/images/anime/1062/147829.jpg,ONA,Finished Airing,,,2025-01-10T00:00:00+00:00,2025-02-15T00:00:00+00:00,,14457.0,25903,104,0,"['Adventure', 'Fantasy']",[],['Anthropomorphic'],['Kids'],Original,PG - Children,13.0,,,[],[],[],[]
47359,Sai Ya Lixian Ji,赛亚历险记,https://myanimelist.net/anime/47359/Sai_Ya_Lixian_Ji,https://cdn.myanimelist.net/images/anime/1860/130154.jpg,ONA,Finished Airing,,,,,,14458.0,27098,87,0,['Fantasy'],[],['Anthropomorphic'],['Kids'],Original,PG - Children,20.0,,,[],[],[],[]
57538,Sai-Kyo-Oh! Zukan: The Ultimate Battles,最強王図鑑 ～The Ultimate Battles～,https://myanimelist.net/anime/57538/Sai-Kyo-Oh_Zukan__The_Ultimate_Battles,https://cdn.myanimelist.net/images/anime/1827/149980.jpg,TV,Finished Airing,,,2024-01-06T00:00:00+00:00,2024-12-14T00:00:00+00:00,,14459.0,17622,512,5,['Action'],['OLM Digital'],[],['Kids'],Book,G - All Ages,50.0,winter,2024.0,[],[],[],[]
60596,Sai-Kyo-Oh! Zukan: The Ultimate Tournament,最強王図鑑 ～The Ultimate Tournament～,https://myanimelist.net/anime/60596/Sai-Kyo-Oh_Zukan__The_Ultimate_Tournament,https://cdn.myanimelist.net/images/anime/1531/150143.jpg,TV,Currently Airing,,,2025-04-06T00:00:00+00:00,,Second season of Sai-Kyo-Oh! Zukan: The Ultimate Battles.,14460.0,20291,314,1,['Action'],['OLM Digital'],[],['Kids'],Book,G - All Ages,,spring,2025.0,[],[],[],[]
8446,SAI: Part 1 / Revolving... to the Core,彩-SAI-(前編) / 廻る、巡る、その核へ,https://myanimelist.net/anime/8446/SAI__Part_1___Revolving_to_the_Core,https://cdn.myanimelist.net/images/anime/11/22302.jpg,Music,Finished Airing,6.16,302.0,2004-10-14T00:00:00+00:00,,"A bird flies through the snow eventually falling and dying into a forest of barren trees. Brightly colored flowers springs in its place and evolves into different forms.
 
An interpretive work on the music of the group Acidman described by the animator as a collaborative effort resulting in a 'musical image.'",,16476,648,1,['Fantasy'],[],['Music'],[],Unknown,PG - Children,1.0,,,[],[],[],[]
58679,Saiakuma,さいあくま,https://myanimelist.net/anime/58679/Saiakuma,https://cdn.myanimelist.net/images/anime/1481/142628.jpg,Music,Finished Airing,,,2013-12-16T00:00:00+00:00,,Stop-motion music video for the song Bad Dream Bear by TsuShiMaMiRe.,,28135,77,0,[],['qmotri'],['Music'],[],Original,G - All Ages,1.0,,,[],[],[],[]
47762,Saibei Chengzhang Ji,赛贝成长记,https://myanimelist.net/anime/47762/Saibei_Chengzhang_Ji,https://cdn.myanimelist.net/images/anime/1944/117968.jpg,TV,Finished Airing,,,2018-01-01T00:00:00+00:00,,,14461.0,26256,99,0,[],[],[],['Kids'],Original,PG - Children,26.0,,,[],[],[],[]
21027,Saibi,사이비,https://myanimelist.net/anime/21027/Saibi,https://cdn.myanimelist.net/images/anime/1056/112684.jpg,Movie,Finished Airing,6.64,1322.0,2013-11-21T00:00:00+00:00,,"Who is good and who is evil? What is the boundary between them? An animated thriller about the tension between a good-hearted person speaking falsely and an evil-natured person speaking truthfully, and of those that surround them.

(Source: Hancinema)",6415.0,9235,5026,14,"['Drama', 'Suspense']",[],['Psychological'],[],Original,R - 17+ (violence & profanity),1.0,,,['Studio Dadashow'],[],[],[]
61659,Saibo Jian Xian Tie Yu,赛博剑仙铁雨,https://myanimelist.net/anime/61659/Saibo_Jian_Xian_Tie_Yu,https://cdn.myanimelist.net/images/anime/1514/149700.jpg,ONA,Not yet aired,,,,,"Fang Bailu, a modern terminally ill patient, wakes up after being frozen for a thousand years in a world where prosperous cyber and ancient cultivation are blended. He embarks on a journey to fight against destiny and face the disaster of the resurrection of a mysterious immortal.

(Source: iQIYI, Google translated)",,26992,88,0,"['Action', 'Fantasy', 'Sci-Fi']",['ORCEN'],[],[],Web novel,,,,,['iQIYI'],[],[],[]
41646,Saibou no Fushigi,サイボウの不思議,https://myanimelist.net/anime/41646/Saibou_no_Fushigi,https://cdn.myanimelist.net/images/anime/1404/106942.jpg,Music,Finished Airing,,,2004-08-01T00:00:00+00:00,,Music video for the song Saibou no Fushigi by owarai duo Tetsu and Tomo that was featured on NHK's Minna no Uta program. The video was animated by Masaaki Mori.,,22016,220,0,[],[],['Music'],['Kids'],Original,G - All Ages,1.0,,,['NHK'],[],[],[]
34417,SAIGO,SAIGO,https://myanimelist.net/anime/34417/SAIGO,https://cdn.myanimelist.net/images/anime/4/82922.jpg,Movie,Finished Airing,,,2015-01-01T00:00:00+00:00,,"Light animation by TOCHKA.

Takamori Saigo was born in Kagoshima in 1828 and has been dubbed the last true samurai who is still loved by the people of Kagoshima. Saigo committed harakiri in the Battle of Shiroyama in 1877. Nobody knows what he actually looked like since he only appears in an etching and drawings. No photos of him at all. 

The directors visited Saigo's descendants to ask for his facial features and characteristics for this film. Now Saigo has come back to life in animation, and he wanders around in towns and Sakurajima, an active composite volcano in Kagoshima. This is an experimental animation done by using penlights.

(Source: The Guanajuato International Film Festival)",14462.0,21698,236,0,['Avant Garde'],[],[],[],Original,G - All Ages,1.0,,,[],[],[],[]
53696,Saigo dato Wakatte Ita Nara,最後だとわかっていたなら,https://myanimelist.net/anime/53696/Saigo_dato_Wakatte_Ita_Nara,https://cdn.myanimelist.net/images/anime/1441/131503.jpg,Music,Finished Airing,,,2018-06-29T00:00:00+00:00,,Music video for the song Saigo dato Wakatte Ita Nara by Kumiko. The lyrics are based on the American poem Tomorrow Never Comes by Norma Cornett Marek.,,23771,148,0,['Slice of Life'],[],['Music'],[],Other,G - All Ages,1.0,,,[],[],[],[]
59846,Saigo ni Hitotsu dake Onegai shitemo Yoroshii deshou ka,最後にひとつだけお願いしてもよろしいでしょうか,https://myanimelist.net/anime/59846/Saigo_ni_Hitotsu_dake_Onegai_shitemo_Yoroshii_deshou_ka,https://cdn.myanimelist.net/images/anime/1190/151754.jpg,TV,Not yet aired,,,2025-10-04T00:00:00+00:00,,"In the middle of a ball, Scarlet's fiancé, Kyle, suddenly calls off their engagement. She's falsely accused of being a bully and people unfairly call her a ""Villainess."" The aristocrats and noble families all denounce her. For years, she had to put up with his abuse and idiocy, but she can't take anymore of it! At her wit's end, she asks for one last favor; to give him a good fist in the face. So begins Scarlet's story of revenge against Kyle and his cronies! A fantasy about an elegant yet rebellious fighter, who doesn't let anyone take advantage of her!!

(Source: Alpha Manga)",,3784,42747,233,"['Action', 'Comedy', 'Romance']",['LIDENFILMS'],['Villainess'],[],Light novel,,,fall,2025.0,['Aniplex'],[],[],[]
2417,Saigo no Door wo Shimero!,最後のドアを閉めろ！,https://myanimelist.net/anime/2417/Saigo_no_Door_wo_Shimero,https://cdn.myanimelist.net/images/anime/9/2720.jpg,OVA,Finished Airing,6.51,7795.0,2007-03-23T00:00:00+00:00,,"After his best friend and longtime crush Toshihisa Saitou marries a woman, Atsushi Nagai decides to drown his sorrows at a bar. There, he becomes acquaintances with Kenzou Honda, a friend of the bride, and the two spend a strange night together. The next morning, Nagai is shocked to learn that Saitou's bride has run away on her wedding night with her secret lover Torn between the desire to comfort his longtime love and his blooming feelings for the man he just met, Nagai struggles to make sense of his turbulent desires.

[Written by MAL Rewrite]",,6053,14197,17,"['Boys Love', 'Comedy', 'Drama', 'Erotica']",['Phoenix Entertainment'],[],[],Manga,PG-13 - Teens 13 or older,1.0,,,['Digital Works'],[],[],[]
35093,Saigo no Kuushuu: Kumagaya,最後の空襲 KUMAGAYA,https://myanimelist.net/anime/35093/Saigo_no_Kuushuu__Kumagaya,https://cdn.myanimelist.net/images/anime/7/84683.jpg,OVA,Finished Airing,,,1993-01-01T00:00:00+00:00,,"The central character is a 7 year old girl called Sachiko.  She has just lost her immediate family in the firebombing of Tokyo and takes the train to her uncle’s family in Kumagaya in Saitama Prefecture.  She is not out of danger yet, for the train gets shot at by a plane along the journey.  Her uncle meets her at the station and he and his whole family welcome her with open arms.  With her cousins, Sachiko explores the beauty of the natural landscape around Kumagaya.

Sadly, these beautiful days of late summer are not to last.  The final movement of the film depicts the final air raid of the war.  The city descends into fear and chaos and Sachiko gets separated from her family with tragic results.  

(Source: Nishikataeiga)",14463.0,21741,234,0,['Drama'],[],['Historical'],[],Other,G - All Ages,1.0,,,[],[],[],[]
38060,Saigo no Mori: Hajimari no Hito,最後の森 はじまりの人,https://myanimelist.net/anime/38060/Saigo_no_Mori__Hajimari_no_Hito,https://cdn.myanimelist.net/images/anime/1702/93249.jpg,Movie,Finished Airing,,,2018-07-01T00:00:00+00:00,,Based on the elementary and middle schooler's grand prix winning work titled Saigo no Mori from the Hokuto City Scenario competition. The film premiered at the Hokuto Film Festival and is directed by Decovocal.,14464.0,19420,370,1,['Slice of Life'],[],[],[],Original,G - All Ages,1.0,,,['Decovocal'],[],[],[]
48761,Saihate no Paladin,最果てのパラディン,https://myanimelist.net/anime/48761/Saihate_no_Paladin,https://cdn.myanimelist.net/images/anime/1176/118382.jpg,TV,Finished Airing,6.88,156983.0,2021-10-09T00:00:00+00:00,2022-01-03T00:00:00+00:00,"Born into a new world after a life of stagnancy, Will awakens to the faces of a skeleton, a ghost, and a mummy. Living in the ruins of a city long fallen, the three raise Will as their own. The skeleton— Blood—teaches him to fight; the ghost—Gus—teaches him magic; and the mummy—Mary—teaches him religion and responsibility. Most importantly, they all teach him love.      

As Will grows up and learns about the world he was born into, he prepares for the day when he must finally set out on his own. For Will, this journey includes a lifelong promise. At their coming-of-age, every adult is required to swear an oath to the god of their choice, with the strength of the pledge affecting the degree of their sworn god's blessing.

With his departure approaching, Will must prepare to accept the truth of his undead guardians and embark into a world that even they don't know the state of. Will discovers, however, that every oath must be fulfilled, one way or another.

[Written by MAL Rewrite]",5057.0,771,342569,1484,"['Action', 'Adventure', 'Fantasy']","[""Children's Playground Entertainment""]","['Isekai', 'Reincarnation']",[],Light novel,PG-13 - Teens 13 or older,12.0,fall,2021.0,"['DAX Production', 'Docomo Anime Store', 'bilibili', 'Overlap', 'Good Smile Film']",[],[],['Crunchyroll']
50474,Saihate no Paladin: Michiyuki,最果てのパラディン「道行」,https://myanimelist.net/anime/50474/Saihate_no_Paladin__Michiyuki,https://cdn.myanimelist.net/images/anime/1162/119719.jpg,TV Special,Finished Airing,5.83,5657.0,2021-11-27T00:00:00+00:00,,Recap of the first 7 episodes.,11097.0,6171,13535,40,"['Action', 'Adventure', 'Fantasy']","[""Children's Playground Entertainment""]",[],[],Light novel,PG-13 - Teens 13 or older,1.0,,,[],[],[],[]
50664,Saihate no Paladin: Tetsusabi no Yama no Ou,最果てのパラディン 鉄錆の山の王,https://myanimelist.net/anime/50664/Saihate_no_Paladin__Tetsusabi_no_Yama_no_Ou,https://cdn.myanimelist.net/images/anime/1031/138515.jpg,TV,Finished Airing,7.43,47411.0,2023-10-07T00:00:00+00:00,2023-12-23T00:00:00+00:00,Second season of Saihate no Paladin.,2281.0,1817,138469,382,"['Action', 'Adventure', 'Fantasy']","['OLM', 'Sunrise Beyond']","['Isekai', 'Reincarnation']",[],Light novel,PG-13 - Teens 13 or older,12.0,fall,2023.0,"['DAX Production', 'Docomo Anime Store', 'bilibili', 'Overlap']",[],[],"['Crunchyroll', 'Bahamut Anime Crazy', 'Bilibili Global']"
30749,Saijaku Muhai no Bahamut,最弱無敗の神装機竜《バハムート》,https://myanimelist.net/anime/30749/Saijaku_Muhai_no_Bahamut,https://cdn.myanimelist.net/images/anime/12/76664.jpg,TV,Finished Airing,6.52,208415.0,2016-01-11T00:00:00+00:00,2016-03-28T00:00:00+00:00,"Lux, a former prince of an empire named Arcadia that was overthrown via a rebellion five years earlier, accidentally trespasses in a female dormitory's bathing area, sees the kingdom's new princess Lisesharte naked, incurring her wrath. Lisesharte then challenges Lux to a Drag-Ride duel. Drag-Rides are ancient armored mechanical weapons that have been excavated from ruins all around the world. Lux used to be called the strongest Drag-Knight, but now he's known as the ""undefeated weakest"" Drag-Knight because he will absolutely not attack in battle. After his duel with Lisesharte, Lux ends up attending the female-only academy that trains royals to be Drag-Knights.

(Source: ANN)",7131.0,609,421497,1088,"['Action', 'Fantasy', 'Romance', 'Ecchi']",['Lerche'],"['Harem', 'School']",[],Light novel,PG-13 - Teens 13 or older,12.0,winter,2016.0,"['Lantis', 'Orange']",[],['Sentai Filmworks'],"['HIDIVE', 'Netflix']"
